Employee ID,Gender,Days in Company,Office,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003600350035003300,Male,710,Rio de Janeiro,No,3,5.0,6.3,0.54
fffe3800300035003200,Male,536,Sao Paulo,No,3,5.0,6.1,0.53
fffe320038003500,Female,576,Rio de Janeiro,Yes,1,3.0,2.9,0.17
fffe3300320038003100,Female,688,Rio de Janeiro,Yes,2,,3.4,0.26
fffe3100350030003700,Female,629,Sao Paulo,Yes,0,,2.9,0.14
fffe32003200330032003200,Female,495,Sao Paulo,Yes,1,,2.0,0.08
fffe31003800340033003800,Female,435,Rio de Janeiro,Yes,3,7.0,6.2,0.59
fffe31003500350038003400,Male,623,Rio de Janeiro,No,3,7.0,,
fffe32003200300032003700,Female,699,Rio de Janeiro,Yes,0,1.0,1.3,0.08
fffe31003300340032003800,Female,561,Sao Paulo,Yes,0,1.0,4.5,0.21
fffe3500370036003000,Female,655,Rio de Janeiro,No,3,,6.6,0.5
fffe31003600310039003800,Male,704,Rio de Janeiro,Yes,2,3.0,5.9,0.36
fffe3100350038003600,Female,630,Sao Paulo,Yes,3,6.0,7.1,
fffe31003700380031003800,Female,645,Sao Paulo,Yes,1,3.0,4.0,0.35
fffe33003200310036003000,Male,540,Rio de Janeiro,Yes,2,4.0,6.2,0.42
fffe33003300370038003200,Male,548,Rio de Janeiro,No,2,5.0,5.7,0.54
fffe33003400310036003600,Female,650,Rio de Janeiro,No,2,3.0,6.1,0.43
fffe3600300031003700,Male,475,Sao Paulo,No,1,2.0,5.0,0.28
fffe32003800360036003000,Male,508,Rio de Janeiro,Yes,2,3.0,6.1,0.49
fffe3300390030003200,Male,726,Rio de Janeiro,Yes,4,8.0,7.7,0.68
fffe3400380036003800,Female,665,Rio de Janeiro,Yes,3,5.0,6.1,0.45
fffe3400330037003500,Male,451,Sao Paulo,No,2,5.0,5.1,0.3
fffe31003000350033003000,Male,688,Rio de Janeiro,Yes,2,3.0,6.5,0.48
fffe3400310034003600,Female,682,Rio de Janeiro,Yes,1,,5.7,0.35
fffe33003300370031003700,Male,374,Sao Paulo,No,4,7.0,8.0,0.84
fffe32003800360036003900,Female,518,Sao Paulo,No,1,1.0,1.8,0.09
fffe32003300320031003500,Male,399,Sao Paulo,No,2,6.0,6.5,0.59
fffe32003400300039003800,Male,531,Rio de Janeiro,Yes,4,7.0,7.8,0.65
fffe32003600340030003600,Female,416,Rio de Janeiro,Yes,5,10.0,10.0,1.0
fffe32003200350038003800,Male,504,Sao Paulo,Yes,3,5.0,4.9,0.39
fffe3500300031003400,Male,485,Rio de Janeiro,No,1,4.0,5.7,0.45
fffe3200390038003300,Female,674,Sao Paulo,Yes,4,,7.3,
fffe31003600390032003500,Male,451,Rio de Janeiro,No,2,4.0,,0.6
fffe320033003800,Female,369,Sao Paulo,Yes,3,5.0,5.3,0.47
fffe31003200350031003800,Female,708,Rio de Janeiro,No,2,3.0,5.0,0.31
fffe3200330034003500,Female,513,Sao Paulo,Yes,2,3.0,7.0,0.48
fffe31003700340034003100,Male,590,Rio de Janeiro,Yes,3,5.0,5.2,0.34
fffe31003100340038003300,Male,529,Rio de Janeiro,Yes,1,3.0,5.1,0.43
fffe32003500310033003200,Male,550,Sao Paulo,Yes,1,3.0,5.5,0.33
fffe32003300380038003200,Male,432,Rio de Janeiro,No,3,6.0,7.5,0.75
fffe310036003100,Male,709,Sao Paulo,No,4,8.0,7.5,0.71
fffe3500360036003400,Female,715,Rio de Janeiro,Yes,3,,7.6,0.7
fffe3700350032003900,Male,437,Rio de Janeiro,Yes,0,3.0,5.0,0.31
fffe33003300360030003600,Male,454,Sao Paulo,Yes,2,4.0,4.9,0.42
fffe32003900370031003000,Male,575,Sao Paulo,Yes,2,5.0,7.1,0.56
fffe31003100380039003600,Female,538,Sao Paulo,No,3,6.0,5.7,0.46
fffe3300360035003100,Female,413,Sao Paulo,Yes,2,2.0,,0.11
fffe32003800360033003600,Female,384,Sao Paulo,No,2,5.0,5.9,0.45
fffe32003700320036003600,Male,600,Rio de Janeiro,No,1,3.0,5.6,0.45
fffe32003700380039003300,Male,509,Sao Paulo,Yes,0,2.0,2.9,0.13
fffe3100340036003100,Male,687,Rio de Janeiro,Yes,2,4.0,4.9,0.43
fffe32003500320039003200,Female,655,Rio de Janeiro,Yes,1,2.0,4.3,0.38
fffe3800370036003200,Male,416,Rio de Janeiro,Yes,3,6.0,8.6,0.68
fffe32003500380032003300,Male,470,Rio de Janeiro,No,2,4.0,8.0,0.61
fffe31003200390031003900,Female,683,Rio de Janeiro,Yes,3,5.0,5.4,0.43
fffe33003300330033003300,Male,718,Rio de Janeiro,Yes,3,7.0,7.2,0.57
fffe380030003200,Female,369,Rio de Janeiro,Yes,1,2.0,0.0,0.0
fffe31003400370032003000,Male,442,Rio de Janeiro,No,4,8.0,7.8,0.78
fffe32003300310030003500,Female,406,Sao Paulo,Yes,1,3.0,6.4,0.4
fffe31003000370033003700,Male,513,Rio de Janeiro,Yes,1,3.0,4.5,0.31
fffe3300300033003100,Female,601,Rio de Janeiro,Yes,1,2.0,4.0,0.17
fffe33003000300037003800,Female,390,Rio de Janeiro,No,2,6.0,7.5,0.53
fffe31003800300030003000,Male,576,Sao Paulo,Yes,2,,5.3,0.4
fffe31003300300038003800,Female,431,Sao Paulo,Yes,2,3.0,4.6,0.26
fffe31003500380032003800,Male,546,Rio de Janeiro,Yes,1,,5.6,0.36
fffe31003800360031003500,Female,594,Sao Paulo,Yes,3,5.0,7.3,0.54
fffe31003400330034003400,Male,538,Sao Paulo,Yes,2,3.0,5.4,0.31
fffe3700320038003900,Male,484,Sao Paulo,No,4,7.0,6.7,0.62
fffe33003000370037003900,Female,432,Rio de Janeiro,No,3,8.0,8.1,0.8
fffe31003300350036003200,Female,560,Sao Paulo,Yes,1,3.0,5.5,0.35
fffe32003100390031003100,Male,530,Sao Paulo,Yes,3,6.0,,
fffe33003100310032003200,Male,399,Sao Paulo,No,3,6.0,6.1,0.55
fffe3600390035003700,Male,421,Rio de Janeiro,Yes,0,1.0,3.8,0.29
fffe32003700350032003800,Female,425,Rio de Janeiro,Yes,3,5.0,7.1,0.48
fffe32003500380033003200,Male,401,Rio de Janeiro,Yes,2,6.0,7.3,0.52
fffe31003500390035003200,Female,540,Rio de Janeiro,Yes,3,5.0,6.0,0.37
fffe31003800370033003200,Male,529,Rio de Janeiro,Yes,1,1.0,4.0,0.18
fffe31003600330032003000,Male,536,Rio de Janeiro,Yes,3,5.0,7.0,0.69
fffe31003300340031003300,Male,412,Sao Paulo,Yes,1,4.0,5.6,0.45
fffe31003200360030003400,Male,699,Rio de Janeiro,Yes,2,5.0,,0.46
fffe3700350036003900,Female,491,Rio de Janeiro,Yes,3,4.0,5.7,0.44
fffe3500390032003900,Female,438,Rio de Janeiro,Yes,1,1.0,3.1,0.15
fffe3900390031003200,Male,409,Rio de Janeiro,Yes,2,4.0,6.3,0.42
fffe32003900390030003200,Female,720,Rio de Janeiro,No,1,2.0,5.0,0.29
fffe3100390035003600,Male,705,Rio de Janeiro,Yes,2,5.0,4.9,0.41
fffe31003500360030003600,Male,706,Sao Paulo,Yes,2,3.0,3.1,0.12
fffe32003800320032003000,Female,730,Rio de Janeiro,Yes,3,6.0,6.0,0.5
fffe31003800330030003900,Female,668,Rio de Janeiro,Yes,1,3.0,3.7,0.29
fffe33003200390031003400,Male,626,Sao Paulo,No,2,2.0,3.5,0.24
fffe33003000380038003000,Female,485,Rio de Janeiro,Yes,4,8.0,8.4,0.77
fffe31003500330031003900,Female,506,Sao Paulo,Yes,1,,5.7,0.43
fffe31003900390038003500,Male,424,Sao Paulo,Yes,3,5.0,5.6,0.4
fffe33003200300036003300,Female,599,Sao Paulo,No,3,5.0,5.9,0.5
fffe3500300039003400,Male,529,Rio de Janeiro,Yes,1,1.0,,0.0
fffe32003800390033003700,Male,406,Rio de Janeiro,No,1,3.0,3.6,0.15
fffe3700390030003100,Male,441,Sao Paulo,Yes,2,4.0,5.9,0.41
fffe32003100380037003800,Male,514,Rio de Janeiro,No,3,6.0,7.7,
fffe3800310031003100,Female,391,Rio de Janeiro,Yes,4,7.0,,0.6
fffe32003700310037003600,Female,376,Rio de Janeiro,Yes,3,6.0,6.7,0.54
fffe3100310031003800,Female,628,Sao Paulo,No,3,7.0,8.0,0.81
fffe31003400300035003000,Female,669,Rio de Janeiro,No,1,2.0,5.4,0.36
fffe3200370031003500,Female,647,Sao Paulo,No,2,,3.7,0.16
fffe31003700390034003700,Male,424,Rio de Janeiro,Yes,3,5.0,4.6,
fffe31003700320032003600,Female,524,Sao Paulo,Yes,1,3.0,6.2,0.38
fffe31003100390039003000,Male,621,Rio de Janeiro,No,4,7.0,7.8,0.63
fffe31003500350036003800,Male,692,Rio de Janeiro,Yes,3,7.0,6.8,0.67
fffe31003100330036003200,Male,680,Rio de Janeiro,No,2,4.0,6.9,0.63
fffe32003900300036003400,Female,664,Rio de Janeiro,Yes,3,6.0,7.0,0.53
fffe33003100390038003900,Female,682,Rio de Janeiro,Yes,3,6.0,7.9,0.72
fffe32003400350039003700,Male,382,Rio de Janeiro,No,3,7.0,8.1,0.71
fffe3900310033003600,Female,482,Rio de Janeiro,Yes,1,2.0,6.2,0.5
fffe31003900370036003100,Female,623,Sao Paulo,Yes,3,7.0,7.0,0.57
fffe3700390035003500,Male,451,Rio de Janeiro,Yes,3,4.0,3.9,0.31
fffe33003200340031003600,Male,598,Rio de Janeiro,No,3,6.0,6.7,0.62
fffe3500390038003500,Male,726,Sao Paulo,No,4,8.0,8.9,0.72
fffe32003200370032003700,Female,587,Rio de Janeiro,Yes,4,6.0,6.5,0.51
fffe32003500350036003200,Female,564,Sao Paulo,No,3,6.0,6.1,0.55
fffe31003200380037003100,Female,649,Rio de Janeiro,Yes,2,3.0,5.4,0.44
fffe33003200330036003200,Female,717,Rio de Janeiro,No,3,7.0,6.1,0.52
fffe31003800390036003500,Female,587,Rio de Janeiro,Yes,0,1.0,2.0,0.09
fffe31003600330031003200,Male,617,Rio de Janeiro,Yes,0,1.0,1.5,0.08
fffe3500380036003800,Female,460,Rio de Janeiro,No,1,4.0,3.8,0.33
fffe3200370030003000,Male,699,Rio de Janeiro,Yes,2,,4.3,0.21
fffe32003000340032003000,Male,592,Rio de Janeiro,No,2,6.0,7.1,0.56
fffe31003400350031003500,Male,533,Sao Paulo,Yes,1,2.0,2.9,0.12
fffe33003100380031003300,Male,555,Rio de Janeiro,No,2,5.0,7.3,0.51
fffe3800360039003200,Male,647,Rio de Janeiro,No,3,6.0,7.0,0.47
fffe33003200300039003300,Male,647,Rio de Janeiro,Yes,3,6.0,6.0,0.58
fffe3600320030003200,Male,369,Rio de Janeiro,Yes,3,6.0,5.6,0.36
fffe32003800320033003900,Female,651,Rio de Janeiro,Yes,2,3.0,2.2,0.18
fffe32003800300037003900,Male,639,Sao Paulo,Yes,2,2.0,3.0,0.16
fffe32003900310035003000,Female,573,Sao Paulo,Yes,2,4.0,5.0,0.45
fffe32003000320039003200,Male,579,Rio de Janeiro,Yes,2,5.0,5.8,0.35
fffe31003700380035003900,Male,721,Sao Paulo,No,2,6.0,7.0,0.57
fffe33003400320037003100,Female,655,Rio de Janeiro,Yes,2,4.0,4.2,0.21
fffe32003300300039003500,Female,428,Rio de Janeiro,Yes,3,6.0,6.0,0.5
fffe3800310030003800,Female,516,Rio de Janeiro,Yes,3,6.0,5.4,0.43
fffe3400340039003400,Female,723,Rio de Janeiro,Yes,1,3.0,4.3,0.37
fffe33003200310038003900,Male,533,Sao Paulo,No,1,4.0,3.7,0.32
fffe32003800330033003300,Female,575,Rio de Janeiro,Yes,1,3.0,3.5,0.19
fffe32003300390034003000,Female,417,Sao Paulo,Yes,3,6.0,4.6,0.42
fffe31003600300032003200,Female,527,Sao Paulo,No,2,3.0,4.0,0.23
fffe32003000320039003100,Female,578,Rio de Janeiro,Yes,3,6.0,7.6,0.56
fffe32003800310030003100,Female,569,Rio de Janeiro,Yes,2,3.0,3.2,0.26
fffe33003100310038003400,Female,664,Rio de Janeiro,Yes,2,3.0,4.5,0.27
fffe3500330039003100,Female,657,Sao Paulo,Yes,2,4.0,4.7,0.29
fffe3100310033003500,Female,507,Rio de Janeiro,Yes,2,4.0,6.7,
fffe31003200370031003700,Female,564,Rio de Janeiro,Yes,2,4.0,,0.41
fffe32003100340037003500,Male,479,Rio de Janeiro,Yes,3,7.0,8.0,0.59
fffe32003100350030003500,Male,514,Sao Paulo,No,4,8.0,9.2,0.79
fffe3100360034003700,Female,380,Rio de Janeiro,No,1,1.0,,0.26
fffe32003100340034003100,Female,424,Sao Paulo,No,2,4.0,6.7,0.48
fffe31003400370030003800,Male,694,Rio de Janeiro,Yes,1,3.0,,0.33
fffe32003700370039003300,Female,505,Rio de Janeiro,No,3,6.0,7.1,0.51
fffe31003300350032003700,Male,588,Rio de Janeiro,Yes,3,6.0,6.0,0.42
fffe31003700390031003900,Male,647,Sao Paulo,No,2,4.0,5.1,0.39
fffe3200330031003800,Female,367,Rio de Janeiro,No,3,,6.7,0.54
fffe32003000370031003500,Female,380,Rio de Janeiro,No,1,4.0,6.4,0.45
fffe3600350039003100,Male,626,Rio de Janeiro,No,5,9.0,,0.83
fffe32003700340032003300,Male,628,Sao Paulo,No,3,8.0,9.9,0.85
fffe3300370035003200,Female,556,Sao Paulo,No,3,5.0,6.2,0.47
fffe32003100310039003000,Male,378,Rio de Janeiro,Yes,3,5.0,6.9,0.47
fffe3100360032003300,Male,673,Sao Paulo,No,4,8.0,7.3,0.58
fffe31003400330034003000,Female,593,Sao Paulo,Yes,1,2.0,1.5,0.11
fffe32003900310032003500,Female,427,Sao Paulo,Yes,3,5.0,6.6,0.48
fffe32003400370038003100,Female,428,Rio de Janeiro,Yes,3,6.0,5.5,0.45
fffe32003300370037003400,Male,520,Rio de Janeiro,No,4,8.0,8.1,0.8
fffe3900390032003200,Female,391,Rio de Janeiro,No,2,4.0,4.7,0.41
fffe32003300310030003600,Male,488,Rio de Janeiro,No,3,5.0,6.8,0.55
fffe3800380031003400,Female,405,Sao Paulo,Yes,1,4.0,5.5,0.38
fffe31003900390035003400,Female,669,Sao Paulo,Yes,0,1.0,2.9,0.2
fffe32003200340031003000,Male,587,Sao Paulo,Yes,0,1.0,2.0,0.15
fffe3600300034003500,Male,459,Rio de Janeiro,No,2,3.0,2.4,0.06
fffe3700310030003400,Female,508,Rio de Janeiro,No,3,6.0,5.6,0.51
fffe31003600390035003900,Female,731,Rio de Janeiro,Yes,2,,4.7,0.23
fffe33003300360036003600,Male,419,Sao Paulo,No,4,8.0,8.7,0.88
fffe33003000390031003800,Female,567,Rio de Janeiro,Yes,2,6.0,6.5,0.53
fffe360034003300,Male,497,Sao Paulo,No,4,7.0,,0.56
fffe3800390033003400,Male,443,Rio de Janeiro,No,1,,3.8,0.29
fffe33003300300039003300,Male,604,Sao Paulo,No,1,2.0,0.5,0.0
fffe3400340039003500,Male,637,Rio de Janeiro,Yes,2,4.0,6.4,0.49
fffe31003900310037003000,Male,395,Sao Paulo,Yes,2,5.0,7.1,0.52
fffe3900370036003300,Male,626,Rio de Janeiro,No,4,6.0,6.2,0.51
fffe3700340032003700,Male,656,Sao Paulo,Yes,1,3.0,3.5,0.18
fffe31003800360037003500,Female,713,Rio de Janeiro,No,3,6.0,7.3,0.51
fffe33003100360031003300,Male,449,Rio de Janeiro,Yes,2,5.0,6.5,0.43
fffe3200380037003800,Female,558,Rio de Janeiro,No,2,5.0,6.9,0.58
fffe32003900330032003900,Female,410,Rio de Janeiro,No,1,4.0,5.7,0.41
fffe3300350030003600,Female,582,Rio de Janeiro,No,2,5.0,7.3,
fffe33003100300033003000,Male,429,Rio de Janeiro,Yes,1,2.0,3.8,0.27
fffe32003200360037003600,Male,372,Sao Paulo,Yes,1,1.0,3.0,
fffe32003500390034003700,Female,378,Sao Paulo,Yes,3,3.0,4.0,0.27
fffe31003500350034003200,Female,722,Rio de Janeiro,No,1,1.0,4.0,0.17
fffe3700340035003400,Female,624,Rio de Janeiro,No,2,5.0,6.7,0.63
fffe32003000340034003500,Female,596,Sao Paulo,Yes,1,2.0,3.4,0.17
fffe32003500310033003500,Female,719,Rio de Janeiro,Yes,2,4.0,5.5,0.33
fffe3500370036003200,Female,385,Rio de Janeiro,No,2,2.0,2.9,0.21
fffe33003300300032003800,Female,545,Rio de Janeiro,No,3,7.0,6.2,0.59
fffe32003700380033003400,Male,648,Rio de Janeiro,No,2,5.0,6.1,0.59
fffe31003400310037003800,Female,527,Rio de Janeiro,Yes,1,3.0,,0.36
fffe3700350039003000,Male,539,Sao Paulo,No,2,4.0,7.6,
fffe31003700370030003800,Female,617,Rio de Janeiro,No,3,5.0,5.7,
fffe3100330036003800,Female,430,Rio de Janeiro,Yes,1,3.0,,0.44
fffe31003400320034003700,Male,428,Rio de Janeiro,Yes,3,5.0,5.3,0.47
fffe31003900370034003900,Male,716,Sao Paulo,No,2,5.0,5.8,0.51
fffe32003000380037003900,Male,666,Sao Paulo,No,2,,3.9,0.25
fffe32003700320030003000,Male,661,Rio de Janeiro,Yes,3,7.0,8.3,0.7
fffe31003600330039003500,Male,704,Sao Paulo,Yes,3,,,0.84
fffe32003700380036003200,Female,635,Sao Paulo,No,2,5.0,5.2,0.4
fffe3900380034003400,Male,528,Rio de Janeiro,No,5,10.0,10.0,
fffe33003000390035003200,Female,670,Rio de Janeiro,Yes,0,1.0,2.8,0.14
fffe32003800340038003900,Female,520,Rio de Janeiro,Yes,2,4.0,5.4,0.36
fffe33003000340036003600,Female,459,Rio de Janeiro,Yes,3,5.0,5.7,0.36
fffe32003700330032003800,Female,478,Rio de Janeiro,Yes,0,1.0,4.0,0.25
fffe33003400320037003300,Male,552,Sao Paulo,No,3,6.0,7.4,0.69
fffe32003400370030003500,Male,493,Sao Paulo,No,3,5.0,4.7,0.4
fffe31003800390037003200,Female,433,Rio de Janeiro,No,1,4.0,4.7,0.41
fffe31003200350036003300,Female,438,Rio de Janeiro,No,3,6.0,5.9,0.43
fffe3600390038003000,Female,505,Rio de Janeiro,No,2,2.0,2.6,0.18
fffe3400370031003200,Female,443,Sao Paulo,Yes,2,4.0,4.5,
fffe31003600320037003500,Male,375,Rio de Janeiro,No,2,5.0,7.1,0.65
fffe3100390031003500,Female,657,Rio de Janeiro,Yes,2,5.0,7.5,0.61
fffe3400310032003800,Female,475,Sao Paulo,Yes,1,4.0,5.0,0.4
fffe3100380038003600,Male,545,Rio de Janeiro,No,3,6.0,5.3,0.45
fffe32003100350032003300,Male,539,Sao Paulo,Yes,2,3.0,5.1,0.31
fffe33003200360034003700,Female,503,Rio de Janeiro,No,5,10.0,9.8,0.88
fffe3200390039003600,Male,465,Rio de Janeiro,Yes,3,7.0,8.4,0.67
fffe32003000340031003800,Male,465,Sao Paulo,No,3,8.0,8.7,0.8
fffe32003500370034003100,Female,709,Rio de Janeiro,No,1,3.0,3.9,0.2
fffe32003800370033003000,Female,724,Rio de Janeiro,Yes,1,1.0,1.4,0.02
fffe31003100320038003800,Female,434,Rio de Janeiro,No,4,8.0,7.9,0.74
fffe32003500380037003500,Female,542,Sao Paulo,Yes,3,4.0,5.9,0.38
fffe31003100350031003500,Male,491,Sao Paulo,Yes,1,2.0,3.1,0.16
fffe33003100350037003700,Male,454,Rio de Janeiro,No,2,5.0,5.4,0.51
fffe32003600320039003600,Female,378,Sao Paulo,Yes,4,7.0,6.5,0.64
fffe31003700340038003000,Female,583,Rio de Janeiro,Yes,1,3.0,3.6,0.22
fffe31003700320034003200,Female,522,Rio de Janeiro,Yes,0,2.0,3.0,0.17
fffe32003200370030003000,Female,409,Rio de Janeiro,No,3,5.0,7.1,0.65
fffe31003900310038003000,Female,407,Rio de Janeiro,No,1,3.0,,0.48
fffe32003900370036003600,Female,687,Sao Paulo,Yes,3,5.0,3.9,0.32
fffe33003400310034003700,Male,496,Rio de Janeiro,No,2,6.0,6.9,0.58
fffe33003300390035003600,Female,445,Rio de Janeiro,Yes,4,9.0,7.4,0.72
fffe32003800320033003500,Female,611,Sao Paulo,Yes,1,2.0,6.3,0.46
fffe33003400350036003300,Female,540,Rio de Janeiro,No,3,6.0,8.0,0.68
fffe31003900380033003700,Female,577,Rio de Janeiro,Yes,2,4.0,6.3,0.43
fffe31003600370037003600,Female,537,Sao Paulo,No,2,4.0,5.1,0.34
fffe31003200360033003700,Female,573,Rio de Janeiro,Yes,3,,5.8,
fffe32003800300035003700,Male,584,Rio de Janeiro,Yes,1,2.0,4.5,0.24
fffe320031003800,Male,452,Sao Paulo,Yes,2,4.0,4.6,0.37
fffe3300380030003200,Female,709,Sao Paulo,Yes,0,1.0,2.7,0.19
fffe31003000360039003200,Female,406,Sao Paulo,No,3,8.0,9.1,0.84
fffe32003500310030003800,Female,705,Rio de Janeiro,Yes,2,4.0,5.8,0.43
fffe33003000340032003500,Male,696,Rio de Janeiro,No,4,6.0,7.8,0.62
fffe31003200370034003000,Male,563,Rio de Janeiro,Yes,3,5.0,7.6,0.55
fffe3300310035003300,Female,693,Rio de Janeiro,No,2,,6.3,0.51
fffe32003600370033003900,Female,539,Rio de Janeiro,No,2,4.0,6.8,0.47
fffe380038003600,Male,454,Sao Paulo,No,4,8.0,6.7,0.67
fffe32003000370037003400,Male,636,Sao Paulo,Yes,4,6.0,7.2,0.64
fffe32003300390039003000,Male,676,Sao Paulo,Yes,1,1.0,3.5,0.17
fffe3800350031003200,Male,661,Sao Paulo,No,4,6.0,,0.57
fffe3800390030003500,Male,536,Rio de Janeiro,Yes,1,2.0,4.2,
fffe31003100370038003200,Female,664,Rio de Janeiro,Yes,4,9.0,8.0,
fffe3400310037003800,Male,401,Sao Paulo,No,2,4.0,6.3,0.61
fffe3200350034003900,Female,687,Sao Paulo,No,2,6.0,7.5,0.65
fffe320031003600,Male,584,Rio de Janeiro,No,2,5.0,6.9,0.54
fffe3700370031003800,Female,478,Rio de Janeiro,Yes,2,2.0,4.7,0.27
fffe32003500330035003400,Male,619,Rio de Janeiro,No,0,1.0,0.1,0.01
fffe3600380033003600,Male,696,Rio de Janeiro,No,2,4.0,3.9,0.28
fffe32003700320034003900,Male,593,Sao Paulo,No,3,6.0,7.3,0.62
fffe31003900390031003200,Male,510,Sao Paulo,Yes,2,2.0,3.2,0.18
fffe31003000370031003500,Female,728,Rio de Janeiro,No,3,7.0,8.2,0.67
fffe33003200350030003700,Male,642,Sao Paulo,Yes,3,4.0,5.9,0.37
fffe33003300390032003700,Male,528,Rio de Janeiro,No,4,6.0,6.8,0.6
fffe31003700300036003200,Female,613,Rio de Janeiro,No,2,3.0,4.5,0.4
fffe3100350034003600,Male,579,Rio de Janeiro,Yes,2,4.0,5.2,0.3
fffe3700390030003500,Male,489,Sao Paulo,Yes,1,2.0,,0.48
fffe3500340039003500,Female,557,Sao Paulo,No,4,6.0,6.9,0.64
fffe31003200330039003100,Male,557,Rio de Janeiro,Yes,3,5.0,3.8,0.32
fffe32003600350030003200,Male,477,Rio de Janeiro,No,3,7.0,7.9,0.58
fffe33003400370037003100,Female,384,Rio de Janeiro,No,1,2.0,3.9,0.26
fffe33003300300034003500,Male,491,Sao Paulo,Yes,3,5.0,5.5,0.39
fffe31003100380033003700,Female,598,Sao Paulo,No,1,,5.3,0.29
fffe32003300360033003200,Female,728,Sao Paulo,No,4,8.0,7.5,0.75
fffe31003000320038003400,Male,660,Rio de Janeiro,Yes,2,2.0,4.3,0.25
fffe32003900340031003600,Female,549,Sao Paulo,No,3,5.0,5.2,0.41
fffe31003700350037003800,Female,694,Rio de Janeiro,Yes,0,1.0,4.1,0.26
fffe33003400370033003700,Female,510,Rio de Janeiro,Yes,1,3.0,5.4,0.46
fffe33003100380036003100,Male,704,Sao Paulo,No,3,6.0,7.1,0.62
fffe32003900310034003700,Female,499,Rio de Janeiro,No,3,5.0,6.4,0.51
fffe33003000370031003500,Male,375,Rio de Janeiro,No,4,7.0,6.4,0.56
fffe3800330036003500,Female,656,Rio de Janeiro,No,1,4.0,6.1,0.49
fffe3400360038003700,Female,646,Sao Paulo,Yes,0,1.0,2.7,0.22
fffe31003400310030003500,Male,385,Rio de Janeiro,Yes,2,3.0,6.4,0.47
fffe31003100350031003200,Male,520,Sao Paulo,No,4,9.0,8.9,0.73
fffe3500330032003800,Male,655,Rio de Janeiro,Yes,3,6.0,,0.41
fffe31003000390033003900,Male,585,Sao Paulo,No,2,,7.2,0.54
fffe3800320039003300,Male,618,Rio de Janeiro,Yes,3,7.0,,0.81
fffe32003700380032003400,Male,376,Rio de Janeiro,No,3,6.0,7.2,0.51
fffe31003700330036003500,Male,654,Rio de Janeiro,Yes,1,3.0,6.0,0.47
fffe3300380034003100,Male,379,Sao Paulo,No,2,5.0,6.5,
fffe3300330031003600,Male,439,Rio de Janeiro,No,2,6.0,,0.65
fffe31003500300031003800,Female,705,Sao Paulo,Yes,0,2.0,3.3,0.13
fffe33003200390034003500,Male,676,Rio de Janeiro,Yes,2,4.0,5.7,0.5
fffe33003200320032003100,Male,642,Rio de Janeiro,Yes,2,4.0,5.5,0.37
fffe31003000340030003300,Male,631,Sao Paulo,No,1,4.0,5.6,0.53
fffe3900310036003500,Female,551,Sao Paulo,Yes,2,3.0,4.0,0.34
fffe3200330034003600,Female,557,Rio de Janeiro,Yes,2,5.0,8.1,0.65
fffe32003800370039003400,Male,729,Sao Paulo,No,1,1.0,2.5,0.16
fffe31003400320037003400,Male,600,Rio de Janeiro,Yes,2,4.0,4.4,0.21
fffe33003400360037003400,Male,728,Rio de Janeiro,No,2,5.0,7.5,0.65
fffe31003600340033003800,Male,674,Sao Paulo,No,3,6.0,8.1,0.69
fffe33003000340033003900,Female,486,Rio de Janeiro,Yes,3,5.0,5.2,0.38
fffe31003700390038003400,Female,476,Sao Paulo,No,3,5.0,7.3,
fffe32003200370039003700,Male,551,Rio de Janeiro,No,3,6.0,7.2,0.61
fffe3700310032003300,Male,405,Sao Paulo,No,3,7.0,7.1,0.56
fffe33003000390037003500,Female,561,Rio de Janeiro,Yes,3,6.0,4.1,0.36
fffe32003900390034003100,Male,419,Sao Paulo,Yes,1,2.0,4.0,0.21
fffe32003200380035003000,Male,609,Rio de Janeiro,No,4,9.0,7.8,0.72
fffe33003300340034003100,Female,605,Rio de Janeiro,No,1,3.0,5.2,0.38
fffe33003000350030003700,Male,580,Sao Paulo,Yes,4,7.0,5.9,0.52
fffe32003700360038003700,Female,450,Sao Paulo,No,4,6.0,8.1,0.66
fffe32003200310038003600,Female,428,Rio de Janeiro,No,2,4.0,5.6,0.37
fffe31003500340032003200,Male,693,Sao Paulo,Yes,2,5.0,,0.54
fffe32003400320030003000,Male,647,Sao Paulo,No,2,4.0,5.2,0.43
fffe33003400310033003100,Female,662,Rio de Janeiro,Yes,1,1.0,1.0,0.04
fffe32003900340039003700,Female,652,Sao Paulo,Yes,3,4.0,6.5,0.48
fffe3200340035003500,Female,545,Sao Paulo,Yes,2,4.0,5.0,0.36
fffe370036003800,Male,590,Sao Paulo,No,3,7.0,,0.88
fffe33003300390031003000,Male,713,Rio de Janeiro,No,1,4.0,7.6,0.57
fffe32003000370032003200,Female,374,Rio de Janeiro,No,2,5.0,6.4,0.59
fffe32003800390032003800,Female,657,Sao Paulo,Yes,2,4.0,6.2,0.49
fffe31003300320037003700,Male,386,Rio de Janeiro,No,4,7.0,9.6,0.85
fffe31003600330039003100,Female,548,Rio de Janeiro,No,3,5.0,7.5,0.67
fffe3600330032003900,Female,647,Sao Paulo,Yes,0,1.0,4.0,0.25
fffe3600320030003300,Female,673,Rio de Janeiro,No,3,6.0,6.9,0.57
fffe31003900360039003200,Female,551,Rio de Janeiro,No,3,6.0,8.0,0.67
